item_id,category,difficulty,seed,raw_output,latency_ms,json_valid,parse_note,pred_vendor_name,correct_vendor_name,pred_invoice_date,correct_invoice_date,pred_invoice_number,correct_invoice_number,pred_total_amount,correct_total_amount,pred_tax_amount,correct_tax_amount,pred_line_item_count,correct_line_item_count,fields_correct,model,tier,params
UC2_090,tech_services,hard,44,"{
  ""vendor_name"": ""Delta Secure Systems"",
  ""invoice_date"": ""2025-06-15"",
  ""invoice_number"": ""DSS-CORP-2025-X"",
  ""total_amount"": 32100.0,
  ""tax_amount"": 2568.0,
  ""line_item_count"": 1
}",3532,True,clean,Delta Secure Systems,True,2025-06-15,True,DSS-CORP-2025-X,True,32100.0,True,2568.0,True,1,False,5,Qwen2.5-7B,SLM,7B
UC2_091,software_saas,medium,42,"{
  ""vendor_name"": ""Zoom Video Communications"",
  ""invoice_date"": ""2025-03-01"",
  ""invoice_number"": ""ZVC-ENT-2025-00441-X"",
  ""total_amount"": 90937.24,
  ""tax_amount"": 7207.24,
  ""line_item_count"": 3
}",4538,True,clean,Zoom Video Communications,True,2025-03-01,True,ZVC-ENT-2025-00441-X,True,90937.24,True,7207.24,True,3,True,6,Qwen2.5-7B,SLM,7B
UC2_091,software_saas,medium,43,"{
  ""vendor_name"": ""Zoom Video Communications"",
  ""invoice_date"": ""2025-03-01"",
  ""invoice_number"": ""ZVC-ENT-2025-00441-X"",
  ""total_amount"": 90937.24,
  ""tax_amount"": 7207.24,
  ""line_item_count"": 3
}",3866,True,clean,Zoom Video Communications,True,2025-03-01,True,ZVC-ENT-2025-00441-X,True,90937.24,True,7207.24,True,3,True,6,Qwen2.5-7B,SLM,7B
UC2_091,software_saas,medium,44,"{
  ""vendor_name"": ""Zoom Video Communications"",
  ""invoice_date"": ""2025-03-01"",
  ""invoice_number"": ""ZVC-ENT-2025-00441-X"",
  ""total_amount"": 90937.24,
  ""tax_amount"": 7207.24,
  ""line_item_count"": 3
}",3906,True,clean,Zoom Video Communications,True,2025-03-01,True,ZVC-ENT-2025-00441-X,True,90937.24,True,7207.24,True,3,True,6,Qwen2.5-7B,SLM,7B
UC2_092,professional_services,medium,42,"{
  ""vendor_name"": ""Thornton Executive Search"",
  ""invoice_date"": ""2025-02-28"",
  ""invoice_number"": ""TES-2025-0085-X"",
  ""total_amount"": 45543.75,
  ""tax_amount"": 2168.75,
  ""line_item_count"": 2
}",4263,True,clean,Thornton Executive Search,True,2025-02-28,True,TES-2025-0085-X,True,45543.75,True,2168.75,True,2,True,6,Qwen2.5-7B,SLM,7B
UC2_092,professional_services,medium,43,"{
  ""vendor_name"": ""Thornton Executive Search"",
  ""invoice_date"": ""2025-02-28"",
  ""invoice_number"": ""TES-2025-0085-X"",
  ""total_amount"": 45543.75,
  ""tax_amount"": 2168.75,
  ""line_item_count"": 2
}",3715,True,clean,Thornton Executive Search,True,2025-02-28,True,TES-2025-0085-X,True,45543.75,True,2168.75,True,2,True,6,Qwen2.5-7B,SLM,7B
UC2_092,professional_services,medium,44,"{
  ""vendor_name"": ""Thornton Executive Search"",
  ""invoice_date"": ""2025-02-28"",
  ""invoice_number"": ""TES-2025-0085-X"",
  ""total_amount"": 45543.75,
  ""tax_amount"": 2168.75,
  ""line_item_count"": 2
}",3821,True,clean,Thornton Executive Search,True,2025-02-28,True,TES-2025-0085-X,True,45543.75,True,2168.75,True,2,True,6,Qwen2.5-7B,SLM,7B
UC2_093,utilities,medium,42,"{
  ""vendor_name"": ""Pacific Summit Utilities"",
  ""invoice_date"": ""2024-11-30"",
  ""invoice_number"": ""PSU-88320-NOV24-X"",
  ""total_amount"": 763.82,
  ""tax_amount"": null,
  ""line_item_count"": 5
}",3944,True,clean,Pacific Summit Utilities,True,2024-11-30,True,PSU-88320-NOV24-X,True,763.82,True,,False,5,False,4,Qwen2.5-7B,SLM,7B
UC2_093,utilities,medium,43,"{
  ""vendor_name"": ""Pacific Summit Utilities"",
  ""invoice_date"": ""2024-11-30"",
  ""invoice_number"": ""PSU-88320-NOV24-X"",
  ""total_amount"": 763.82,
  ""tax_amount"": null,
  ""line_item_count"": 5
}",3364,True,clean,Pacific Summit Utilities,True,2024-11-30,True,PSU-88320-NOV24-X,True,763.82,True,,False,5,False,4,Qwen2.5-7B,SLM,7B
UC2_093,utilities,medium,44,"{
  ""vendor_name"": ""Pacific Summit Utilities"",
  ""invoice_date"": ""2024-11-30"",
  ""invoice_number"": ""PSU-88320-NOV24-X"",
  ""total_amount"": 763.82,
  ""tax_amount"": null,
  ""line_item_count"": 5
}",3370,True,clean,Pacific Summit Utilities,True,2024-11-30,True,PSU-88320-NOV24-X,True,763.82,True,,False,5,False,4,Qwen2.5-7B,SLM,7B
UC2_094,tech_services,hard,42,"{
  ""vendor_name"": ""Delta Secure Systems"",
  ""invoice_date"": ""2025-06-15"",
  ""invoice_number"": ""DSS-CORP-2025-X"",
  ""total_amount"": 32100.0,
  ""tax_amount"": 2568.0,
  ""line_item_count"": 1
}",3891,True,clean,Delta Secure Systems,True,2025-06-15,True,DSS-CORP-2025-X,True,32100.0,True,2568.0,True,1,False,5,Qwen2.5-7B,SLM,7B
UC2_094,tech_services,hard,43,"{
  ""vendor_name"": ""Delta Secure Systems"",
  ""invoice_date"": ""2025-06-15"",
  ""invoice_number"": ""DSS-CORP-2025-X"",
  ""total_amount"": 32100.0,
  ""tax_amount"": 2568.0,
  ""line_item_count"": 1
}",3516,True,clean,Delta Secure Systems,True,2025-06-15,True,DSS-CORP-2025-X,True,32100.0,True,2568.0,True,1,False,5,Qwen2.5-7B,SLM,7B
UC2_094,tech_services,hard,44,"{
  ""vendor_name"": ""Delta Secure Systems"",
  ""invoice_date"": ""2025-06-15"",
  ""invoice_number"": ""DSS-CORP-2025-X"",
  ""total_amount"": 32100.0,
  ""tax_amount"": 2568.0,
  ""line_item_count"": 1
}",3563,True,clean,Delta Secure Systems,True,2025-06-15,True,DSS-CORP-2025-X,True,32100.0,True,2568.0,True,1,False,5,Qwen2.5-7B,SLM,7B
UC2_095,office_supplies,medium,42,"{
  ""vendor_name"": ""Global Office Essentials"",
  ""invoice_date"": ""2025-02-05"",
  ""invoice_number"": ""GOE/2025/INV/0561-X"",
  ""total_amount"": 575.76,
  ""tax_amount"": 95.96,
  ""line_item_count"": 3
}",4174,True,clean,Global Office Essentials,True,2025-02-05,True,GOE/2025/INV/0561-X,True,575.76,True,95.96,True,3,True,6,Qwen2.5-7B,SLM,7B
UC2_095,office_supplies,medium,43,"{
  ""vendor_name"": ""Global Office Essentials"",
  ""invoice_date"": ""2025-02-05"",
  ""invoice_number"": ""GOE/2025/INV/0561-X"",
  ""total_amount"": 575.76,
  ""tax_amount"": 95.96,
  ""line_item_count"": 3
}",3611,True,clean,Global Office Essentials,True,2025-02-05,True,GOE/2025/INV/0561-X,True,575.76,True,95.96,True,3,True,6,Qwen2.5-7B,SLM,7B
UC2_095,office_supplies,medium,44,"{
  ""vendor_name"": ""Global Office Essentials"",
  ""invoice_date"": ""2025-02-05"",
  ""invoice_number"": ""GOE/2025/INV/0561-X"",
  ""total_amount"": 575.76,
  ""tax_amount"": 95.96,
  ""line_item_count"": 3
}",3643,True,clean,Global Office Essentials,True,2025-02-05,True,GOE/2025/INV/0561-X,True,575.76,True,95.96,True,3,True,6,Qwen2.5-7B,SLM,7B
UC2_096,office_supplies,easy,42,"{
  ""vendor_name"": ""Quill Corporation"",
  ""invoice_date"": ""2025-02-14"",
  ""invoice_number"": ""INV-QC-2025-00338-X"",
  ""total_amount"": 376.92,
  ""tax_amount"": 27.92,
  ""line_item_count"": 1
}",3950,True,clean,Quill Corporation,True,2025-02-14,True,INV-QC-2025-00338-X,True,376.92,True,27.92,True,1,True,6,Qwen2.5-7B,SLM,7B
UC2_096,office_supplies,easy,43,"{
  ""vendor_name"": ""Quill Corporation"",
  ""invoice_date"": ""2025-02-14"",
  ""invoice_number"": ""INV-QC-2025-00338-X"",
  ""total_amount"": 376.92,
  ""tax_amount"": 27.92,
  ""line_item_count"": 1
}",3611,True,clean,Quill Corporation,True,2025-02-14,True,INV-QC-2025-00338-X,True,376.92,True,27.92,True,1,True,6,Qwen2.5-7B,SLM,7B
UC2_096,office_supplies,easy,44,"{
  ""vendor_name"": ""Quill Corporation"",
  ""invoice_date"": ""2025-02-14"",
  ""invoice_number"": ""INV-QC-2025-00338-X"",
  ""total_amount"": 376.92,
  ""tax_amount"": 27.92,
  ""line_item_count"": 1
}",3629,True,clean,Quill Corporation,True,2025-02-14,True,INV-QC-2025-00338-X,True,376.92,True,27.92,True,1,True,6,Qwen2.5-7B,SLM,7B
UC2_097,office_supplies,hard,42,"{
  ""vendor_name"": ""Premier Office Group"",
  ""invoice_date"": ""2025-03-31"",
  ""invoice_number"": ""POG-Q1-25-ADJ-X"",
  ""total_amount"": 1420.88,
  ""tax_amount"": 113.67,
  ""line_item_count"": 1
}",3901,True,clean,Premier Office Group,True,2025-03-31,True,POG-Q1-25-ADJ-X,True,1420.88,True,113.67,True,1,False,5,Qwen2.5-7B,SLM,7B
UC2_097,office_supplies,hard,43,"{
  ""vendor_name"": ""Premier Office Group"",
  ""invoice_date"": ""2025-03-31"",
  ""invoice_number"": ""POG-Q1-25-ADJ-X"",
  ""total_amount"": 1420.88,
  ""tax_amount"": 113.67,
  ""line_item_count"": 1
}",3570,True,clean,Premier Office Group,True,2025-03-31,True,POG-Q1-25-ADJ-X,True,1420.88,True,113.67,True,1,False,5,Qwen2.5-7B,SLM,7B
UC2_097,office_supplies,hard,44,"{
  ""vendor_name"": ""Premier Office Group"",
  ""invoice_date"": ""2025-03-31"",
  ""invoice_number"": ""POG-Q1-25-ADJ-X"",
  ""total_amount"": 1420.88,
  ""tax_amount"": 113.67,
  ""line_item_count"": 1
}",3577,True,clean,Premier Office Group,True,2025-03-31,True,POG-Q1-25-ADJ-X,True,1420.88,True,113.67,True,1,False,5,Qwen2.5-7B,SLM,7B
UC2_098,office_supplies,medium,42,"{
  ""vendor_name"": ""SupplyPro"",
  ""invoice_date"": ""2025-03-14"",
  ""invoice_number"": ""SP-77421-B-X"",
  ""total_amount"": 362.3,
  ""tax_amount"": null,
  ""line_item_count"": 4
}",3794,True,clean,SupplyPro,True,2025-03-14,True,SP-77421-B-X,True,362.3,True,,True,4,True,6,Qwen2.5-7B,SLM,7B
UC2_098,office_supplies,medium,43,"{
  ""vendor_name"": ""SupplyPro"",
  ""invoice_date"": ""2025-03-14"",
  ""invoice_number"": ""SP-77421-B-X"",
  ""total_amount"": 362.3,
  ""tax_amount"": null,
  ""line_item_count"": 4
}",3050,True,clean,SupplyPro,True,2025-03-14,True,SP-77421-B-X,True,362.3,True,,True,4,True,6,Qwen2.5-7B,SLM,7B
UC2_098,office_supplies,medium,44,"{
  ""vendor_name"": ""SupplyPro"",
  ""invoice_date"": ""2025-03-14"",
  ""invoice_number"": ""SP-77421-B-X"",
  ""total_amount"": 362.3,
  ""tax_amount"": null,
  ""line_item_count"": 4
}",3108,True,clean,SupplyPro,True,2025-03-14,True,SP-77421-B-X,True,362.3,True,,True,4,True,6,Qwen2.5-7B,SLM,7B
UC2_099,office_supplies,easy,42,"{
  ""vendor_name"": ""PaperPlus Inc."",
  ""invoice_date"": ""2024-11-01"",
  ""invoice_number"": ""PP-20241101-X"",
  ""total_amount"": 512.8,
  ""tax_amount"": 41.02,
  ""line_item_count"": 1
}",3693,True,clean,PaperPlus Inc.,True,2024-11-01,True,PP-20241101-X,True,512.8,True,41.02,True,1,False,5,Qwen2.5-7B,SLM,7B
UC2_099,office_supplies,easy,43,"{
  ""vendor_name"": ""PaperPlus Inc."",
  ""invoice_date"": ""2024-11-01"",
  ""invoice_number"": ""PP-20241101-X"",
  ""total_amount"": 512.8,
  ""tax_amount"": 41.02,
  ""line_item_count"": 1
}",3443,True,clean,PaperPlus Inc.,True,2024-11-01,True,PP-20241101-X,True,512.8,True,41.02,True,1,False,5,Qwen2.5-7B,SLM,7B
UC2_099,office_supplies,easy,44,"{
  ""vendor_name"": ""PaperPlus Inc."",
  ""invoice_date"": ""2024-11-01"",
  ""invoice_number"": ""PP-20241101-X"",
  ""total_amount"": 512.8,
  ""tax_amount"": 41.02,
  ""line_item_count"": 1
}",3749,True,clean,PaperPlus Inc.,True,2024-11-01,True,PP-20241101-X,True,512.8,True,41.02,True,1,False,5,Qwen2.5-7B,SLM,7B
UC2_100,office_supplies,easy,42,"{
  ""vendor_name"": ""Warehouse Direct Co."",
  ""invoice_date"": ""2024-08-22"",
  ""invoice_number"": ""WDC-2024-8810-X"",
  ""total_amount"": 220.45,
  ""tax_amount"": 17.63,
  ""line_item_count"": 1
}",4236,True,clean,Warehouse Direct Co.,True,2024-08-22,True,WDC-2024-8810-X,True,220.45,True,17.63,True,1,False,5,Qwen2.5-7B,SLM,7B
UC2_100,office_supplies,easy,43,"{
  ""vendor_name"": ""Warehouse Direct Co."",
  ""invoice_date"": ""2024-08-22"",
  ""invoice_number"": ""WDC-2024-8810-X"",
  ""total_amount"": 220.45,
  ""tax_amount"": 17.63,
  ""line_item_count"": 1
}",3830,True,clean,Warehouse Direct Co.,True,2024-08-22,True,WDC-2024-8810-X,True,220.45,True,17.63,True,1,False,5,Qwen2.5-7B,SLM,7B
UC2_100,office_supplies,easy,44,"{
  ""vendor_name"": ""Warehouse Direct Co."",
  ""invoice_date"": ""2024-08-22"",
  ""invoice_number"": ""WDC-2024-8810-X"",
  ""total_amount"": 220.45,
  ""tax_amount"": 17.63,
  ""line_item_count"": 1
}",3729,True,clean,Warehouse Direct Co.,True,2024-08-22,True,WDC-2024-8810-X,True,220.45,True,17.63,True,1,False,5,Qwen2.5-7B,SLM,7B
UC2_060,software_saas,hard,42," {
  ""vendor_name"": ""Oracle Cloud"",
  ""invoice_date"": ""2025-03-31"",
  ""invoice_number"": ""OCI-ENT-25-009"",
  ""total_amount"": 84000.0,
  ""tax_amount"": 6720.0,
  ""line_item_count"": null
}",11309,True,clean,Oracle Cloud,True,2025-03-31,True,OCI-ENT-25-009,True,84000.0,True,6720.0,True,,False,5,Mistral-7B,SLM,7B
UC2_060,software_saas,hard,43," {
  ""vendor_name"": ""Oracle Cloud"",
  ""invoice_date"": ""2025-03-31"",
  ""invoice_number"": ""OCI-ENT-25-009"",
  ""total_amount"": 84000.0,
  ""tax_amount"": 6720.0,
  ""line_item_count"": null
}",4413,True,clean,Oracle Cloud,True,2025-03-31,True,OCI-ENT-25-009,True,84000.0,True,6720.0,True,,False,5,Mistral-7B,SLM,7B
UC2_060,software_saas,hard,44," {
  ""vendor_name"": ""Oracle Cloud"",
  ""invoice_date"": ""2025-03-31"",
  ""invoice_number"": ""OCI-ENT-25-009"",
  ""total_amount"": 84000.0,
  ""tax_amount"": 6720.0,
  ""line_item_count"": null
}",4280,True,clean,Oracle Cloud,True,2025-03-31,True,OCI-ENT-25-009,True,84000.0,True,6720.0,True,,False,5,Mistral-7B,SLM,7B
UC2_063,tech_services,easy,42," {
  ""vendor_name"": ""DataBridge Systems Inc."",
  ""invoice_date"": ""2024-09-03"",
  ""invoice_number"": ""DBS-2024-0042-X"",
  ""total_amount"": 9720.0,
  ""tax_amount"": 720.0,
  ""line_item_count"": 3
}",5123,True,clean,DataBridge Systems Inc.,True,2024-09-03,True,DBS-2024-0042-X,True,9720.0,True,720.0,True,3,True,6,Mistral-7B,SLM,7B
UC2_063,tech_services,easy,43," {
  ""vendor_name"": ""DataBridge Systems Inc."",
  ""invoice_date"": ""2024-09-03"",
  ""invoice_number"": ""DBS-2024-0042-X"",
  ""total_amount"": 9720.0,
  ""tax_amount"": 720.0,
  ""line_item_count"": 3
}",4610,True,clean,DataBridge Systems Inc.,True,2024-09-03,True,DBS-2024-0042-X,True,9720.0,True,720.0,True,3,True,6,Mistral-7B,SLM,7B
UC2_063,tech_services,easy,44," {
  ""vendor_name"": ""DataBridge Systems Inc."",
  ""invoice_date"": ""2024-09-03"",
  ""invoice_number"": ""DBS-2024-0042-X"",
  ""total_amount"": 9720.0,
  ""tax_amount"": 720.0,
  ""line_item_count"": 3
}",4479,True,clean,DataBridge Systems Inc.,True,2024-09-03,True,DBS-2024-0042-X,True,9720.0,True,720.0,True,3,True,6,Mistral-7B,SLM,7B
UC2_068,professional_services,easy,42," {
  ""vendor_name"": ""Rivera & Chen CPAs"",
  ""invoice_date"": ""2024-12-31"",
  ""invoice_number"": ""RC-2024-Q4-009-X"",
  ""total_amount"": 11556,
  ""tax_amount"": 856,
  ""line_item_count"": 2
}",5026,True,clean,Rivera & Chen CPAs,True,2024-12-31,True,RC-2024-Q4-009-X,True,11556,True,856,True,2,True,6,Mistral-7B,SLM,7B
UC2_068,professional_services,easy,43," {
  ""vendor_name"": ""Rivera & Chen CPAs"",
  ""invoice_date"": ""2024-12-31"",
  ""invoice_number"": ""RC-2024-Q4-009-X"",
  ""total_amount"": 11556,
  ""tax_amount"": 856,
  ""line_item_count"": 2
}",4536,True,clean,Rivera & Chen CPAs,True,2024-12-31,True,RC-2024-Q4-009-X,True,11556,True,856,True,2,True,6,Mistral-7B,SLM,7B
UC2_068,professional_services,easy,44," {
  ""vendor_name"": ""Rivera & Chen CPAs"",
  ""invoice_date"": ""2024-12-31"",
  ""invoice_number"": ""RC-2024-Q4-009-X"",
  ""total_amount"": 11556,
  ""tax_amount"": 856,
  ""line_item_count"": 2
}",4551,True,clean,Rivera & Chen CPAs,True,2024-12-31,True,RC-2024-Q4-009-X,True,11556,True,856,True,2,True,6,Mistral-7B,SLM,7B
UC2_069,office_supplies,medium,42," {
  ""vendor_name"": ""Global Office Essentials"",
  ""invoice_date"": ""2025-02-05"",
  ""invoice_number"": ""GOE/2025/INV/0561-X"",
  ""total_amount"": 575.76,
  ""tax_amount"": 95.96,
  ""line_item_count"": 15
}",5577,True,clean,Global Office Essentials,True,2025-02-05,True,GOE/2025/INV/0561-X,True,575.76,True,95.96,True,15,False,5,Mistral-7B,SLM,7B
UC2_069,office_supplies,medium,43," {
  ""vendor_name"": ""Global Office Essentials"",
  ""invoice_date"": ""2025-02-05"",
  ""invoice_number"": ""GOE/2025/INV/0561-X"",
  ""total_amount"": 575.76,
  ""tax_amount"": 95.96,
  ""line_item_count"": 15
}",5079,True,clean,Global Office Essentials,True,2025-02-05,True,GOE/2025/INV/0561-X,True,575.76,True,95.96,True,15,False,5,Mistral-7B,SLM,7B
UC2_069,office_supplies,medium,44," {
  ""vendor_name"": ""Global Office Essentials"",
  ""invoice_date"": ""2025-02-05"",
  ""invoice_number"": ""GOE/2025/INV/0561-X"",
  ""total_amount"": 575.76,
  ""tax_amount"": 95.96,
  ""line_item_count"": 15
}",5086,True,clean,Global Office Essentials,True,2025-02-05,True,GOE/2025/INV/0561-X,True,575.76,True,95.96,True,15,False,5,Mistral-7B,SLM,7B
UC2_072,tech_services,medium,42," {
  ""vendor_name"": ""Tech Horizon Group"",
  ""invoice_date"": ""2024-12-03"",
  ""invoice_number"": ""TX-H-20241203-X"",
  ""total_amount"": 11854.5,
  ""tax_amount"": null,
  ""line_item_count"": 2
}",5443,True,clean,Tech Horizon Group,True,2024-12-03,True,TX-H-20241203-X,True,11854.5,True,,False,2,True,5,Mistral-7B,SLM,7B
UC2_072,tech_services,medium,43," {
  ""vendor_name"": ""Tech Horizon Group"",
  ""invoice_date"": ""2024-12-03"",
  ""invoice_number"": ""TX-H-20241203-X"",
  ""total_amount"": 11854.5,
  ""tax_amount"": null,
  ""line_item_count"": 2
}",4694,True,clean,Tech Horizon Group,True,2024-12-03,True,TX-H-20241203-X,True,11854.5,True,,False,2,True,5,Mistral-7B,SLM,7B
UC2_072,tech_services,medium,44," {
  ""vendor_name"": ""Tech Horizon Group"",
  ""invoice_date"": ""2024-12-03"",
  ""invoice_number"": ""TX-H-20241203-X"",
  ""total_amount"": 11854.5,
  ""tax_amount"": null,
  ""line_item_count"": 2
}",4704,True,clean,Tech Horizon Group,True,2024-12-03,True,TX-H-20241203-X,True,11854.5,True,,False,2,True,5,Mistral-7B,SLM,7B
UC2_073,tech_services,medium,42," {
  ""vendor_name"": ""CloudMatrix Corp"",
  ""invoice_date"": ""2025-01-15"",
  ""invoice_number"": ""CMX/INV/2025/0291-X"",
  ""total_amount"": 10750,
  ""tax_amount"": 750,
  ""line_item_count"": 4
}",5576,True,clean,CloudMatrix Corp,True,2025-01-15,True,CMX/INV/2025/0291-X,True,10750,True,750,True,4,True,6,Mistral-7B,SLM,7B
UC2_073,tech_services,medium,43," {
  ""vendor_name"": ""CloudMatrix Corp"",
  ""invoice_date"": ""2025-01-15"",
  ""invoice_number"": ""CMX/INV/2025/0291-X"",
  ""total_amount"": 10750,
  ""tax_amount"": 750,
  ""line_item_count"": 4
}",4957,True,clean,CloudMatrix Corp,True,2025-01-15,True,CMX/INV/2025/0291-X,True,10750,True,750,True,4,True,6,Mistral-7B,SLM,7B
UC2_073,tech_services,medium,44," {
  ""vendor_name"": ""CloudMatrix Corp"",
  ""invoice_date"": ""2025-01-15"",
  ""invoice_number"": ""CMX/INV/2025/0291-X"",
  ""total_amount"": 10750,
  ""tax_amount"": 750,
  ""line_item_count"": 4
}",4924,True,clean,CloudMatrix Corp,True,2025-01-15,True,CMX/INV/2025/0291-X,True,10750,True,750,True,4,True,6,Mistral-7B,SLM,7B
UC2_077,software_saas,medium,42," {
  ""vendor_name"": ""Zoom Video Communications"",
  ""invoice_date"": ""2025-03-01"",
  ""invoice_number"": ""ZVC-ENT-2025-00441-X-X"",
  ""total_amount"": 90937.24,
  ""tax_amount"": 7207.24,
  ""line_item_count"": 3
}",6095,True,clean,Zoom Video Communications,True,2025-03-01,True,ZVC-ENT-2025-00441-X-X,True,90937.24,True,7207.24,True,3,True,6,Mistral-7B,SLM,7B
UC2_077,software_saas,medium,43," {
  ""vendor_name"": ""Zoom Video Communications"",
  ""invoice_date"": ""2025-03-01"",
  ""invoice_number"": ""ZVC-ENT-2025-00441-X-X"",
  ""total_amount"": 90937.24,
  ""tax_amount"": 7207.24,
  ""line_item_count"": 3
}",5388,True,clean,Zoom Video Communications,True,2025-03-01,True,ZVC-ENT-2025-00441-X-X,True,90937.24,True,7207.24,True,3,True,6,Mistral-7B,SLM,7B
UC2_077,software_saas,medium,44," {
  ""vendor_name"": ""Zoom Video Communications"",
  ""invoice_date"": ""2025-03-01"",
  ""invoice_number"": ""ZVC-ENT-2025-00441-X-X"",
  ""total_amount"": 90937.24,
  ""tax_amount"": 7207.24,
  ""line_item_count"": 3
}",5379,True,clean,Zoom Video Communications,True,2025-03-01,True,ZVC-ENT-2025-00441-X-X,True,90937.24,True,7207.24,True,3,True,6,Mistral-7B,SLM,7B
UC2_078,tech_services,medium,42," {
  ""vendor_name"": ""CloudMatrix Corp"",
  ""invoice_date"": ""2025-01-15"",
  ""invoice_number"": ""CMX/INV/2025/0291-X"",
  ""total_amount"": 10750,
  ""tax_amount"": 750,
  ""line_item_count"": 4
}",5626,True,clean,CloudMatrix Corp,True,2025-01-15,True,CMX/INV/2025/0291-X,True,10750,True,750,True,4,True,6,Mistral-7B,SLM,7B
UC2_078,tech_services,medium,43," {
  ""vendor_name"": ""CloudMatrix Corp"",
  ""invoice_date"": ""2025-01-15"",
  ""invoice_number"": ""CMX/INV/2025/0291-X"",
  ""total_amount"": 10750,
  ""tax_amount"": 750,
  ""line_item_count"": 4
}",4963,True,clean,CloudMatrix Corp,True,2025-01-15,True,CMX/INV/2025/0291-X,True,10750,True,750,True,4,True,6,Mistral-7B,SLM,7B
UC2_078,tech_services,medium,44," {
  ""vendor_name"": ""CloudMatrix Corp"",
  ""invoice_date"": ""2025-01-15"",
  ""invoice_number"": ""CMX/INV/2025/0291-X"",
  ""total_amount"": 10750,
  ""tax_amount"": 750,
  ""line_item_count"": 4
}",4776,True,clean,CloudMatrix Corp,True,2025-01-15,True,CMX/INV/2025/0291-X,True,10750,True,750,True,4,True,6,Mistral-7B,SLM,7B
UC2_079,tech_services,medium,42," {
  ""vendor_name"": ""Tech Horizon Group"",
  ""invoice_date"": ""2024-12-03"",
  ""invoice_number"": ""TX-H-20241203-X-X"",
  ""total_amount"": 11854.5,
  ""tax_amount"": null,
  ""line_item_count"": 2
}",5125,True,clean,Tech Horizon Group,True,2024-12-03,True,TX-H-20241203-X-X,True,11854.5,True,,False,2,True,5,Mistral-7B,SLM,7B
UC2_079,tech_services,medium,43," {
  ""vendor_name"": ""Tech Horizon Group"",
  ""invoice_date"": ""2024-12-03"",
  ""invoice_number"": ""TX-H-20241203-X-X"",
  ""total_amount"": 11854.5,
  ""tax_amount"": null,
  ""line_item_count"": 2
}",4586,True,clean,Tech Horizon Group,True,2024-12-03,True,TX-H-20241203-X-X,True,11854.5,True,,False,2,True,5,Mistral-7B,SLM,7B
UC2_079,tech_services,medium,44," {
  ""vendor_name"": ""Tech Horizon Group"",
  ""invoice_date"": ""2024-12-03"",
  ""invoice_number"": ""TX-H-20241203-X-X"",
  ""total_amount"": 11854.5,
  ""tax_amount"": null,
  ""line_item_count"": 2
}",4546,True,clean,Tech Horizon Group,True,2024-12-03,True,TX-H-20241203-X-X,True,11854.5,True,,False,2,True,5,Mistral-7B,SLM,7B
UC2_080,utilities,easy,42," {
  ""vendor_name"": ""Metro Water District"",
  ""invoice_date"": ""2024-09-30"",
  ""invoice_number"": ""MWD-Q3-2024-00772-X"",
  ""total_amount"": 131.5,
  ""tax_amount"": null,
  ""line_item_count"": 3
}",5206,True,clean,Metro Water District,True,2024-09-30,True,MWD-Q3-2024-00772-X,True,131.5,True,,True,3,True,6,Mistral-7B,SLM,7B
UC2_080,utilities,easy,43," {
  ""vendor_name"": ""Metro Water District"",
  ""invoice_date"": ""2024-09-30"",
  ""invoice_number"": ""MWD-Q3-2024-00772-X"",
  ""total_amount"": 131.5,
  ""tax_amount"": null,
  ""line_item_count"": 3
}",4393,True,clean,Metro Water District,True,2024-09-30,True,MWD-Q3-2024-00772-X,True,131.5,True,,True,3,True,6,Mistral-7B,SLM,7B
UC2_080,utilities,easy,44," {
  ""vendor_name"": ""Metro Water District"",
  ""invoice_date"": ""2024-09-30"",
  ""invoice_number"": ""MWD-Q3-2024-00772-X"",
  ""total_amount"": 131.5,
  ""tax_amount"": null,
  ""line_item_count"": 3
}",4374,True,clean,Metro Water District,True,2024-09-30,True,MWD-Q3-2024-00772-X,True,131.5,True,,True,3,True,6,Mistral-7B,SLM,7B
UC2_081,office_supplies,easy,42," {
  ""vendor_name"": ""Quill Corporation"",
  ""invoice_date"": ""2025-02-14"",
  ""invoice_number"": ""INV-QC-2025-00338-X-X"",
  ""total_amount"": 376.92,
  ""tax_amount"": 27.92,
  ""line_item_count"": 1
}",4996,True,clean,Quill Corporation,True,2025-02-14,True,INV-QC-2025-00338-X-X,True,376.92,True,27.92,True,1,True,6,Mistral-7B,SLM,7B
UC2_081,office_supplies,easy,43," {
  ""vendor_name"": ""Quill Corporation"",
  ""invoice_date"": ""2025-02-14"",
  ""invoice_number"": ""INV-QC-2025-00338-X-X"",
  ""total_amount"": 376.92,
  ""tax_amount"": 27.92,
  ""line_item_count"": 1
}",4861,True,clean,Quill Corporation,True,2025-02-14,True,INV-QC-2025-00338-X-X,True,376.92,True,27.92,True,1,True,6,Mistral-7B,SLM,7B
UC2_081,office_supplies,easy,44," {
  ""vendor_name"": ""Quill Corporation"",
  ""invoice_date"": ""2025-02-14"",
  ""invoice_number"": ""INV-QC-2025-00338-X-X"",
  ""total_amount"": 376.92,
  ""tax_amount"": 27.92,
  ""line_item_count"": 1
}",4980,True,clean,Quill Corporation,True,2025-02-14,True,INV-QC-2025-00338-X-X,True,376.92,True,27.92,True,1,True,6,Mistral-7B,SLM,7B
